name_corrected,alpha_3,region,sub_region,rgbif.details_scientificName02,rgbif.details_canonicalName,rgbif.details_authorship,rgbif.details_family,rgbif.details_genus,TPL_family,TPL_genus,TPL_status,TPL_names,TPL_names.withAuthors,TPL_tip.label,rgbif.tip.label,rgbif.details_speciesKey,isInvasive,GRIIS.scientificName,GRIIS.reportedTaxon,GRIIS.reportedTaxon_rgbif_corrected,GRIIS.habitats,GRIIS.recordIDs
China,CHN,Asia,Eastern Asia,Physalis angulata L.,Physalis angulata,L.,Solanaceae,Physalis,Solanaceae,Physalis,Accepted,Physalis angulata,Physalis angulata L.,Physalis_angulata,Physalis_angulata,5341792,INVASIVE,Physalis angulata L.,Physalis angulata L.,Physalis angulata L.,TERRESTRIAL,73446
China,CHN,Asia,Eastern Asia,Physalis lagascae Roem. & Schult.,Physalis lagascae,Roem. & Schult.,Solanaceae,Physalis,Solanaceae,Physalis,Accepted,Physalis lagascae,Physalis lagascae Roem. & Schult.,Physalis_lagascae,Physalis_lagascae,5341775,INVASIVE,Physalis lagascae Roemer et Schultes,Physalis lagascae Roemer et Schultes =Physalis minima L.,Physalis lagascae Roem. & Schult.,TERRESTRIAL,73562
China,CHN,Asia,Eastern Asia,Physalis philadelphica Lam.,Physalis philadelphica,Lam.,Solanaceae,Physalis,Solanaceae,Physalis,Accepted,Physalis philadelphica,Physalis philadelphica Lam.,Physalis_philadelphica,Physalis_philadelphica,8969026,INVASIVE,Physalis philadelphica Lam.,Physalis philadelphica Lam.,Physalis philadelphica Lam.,TERRESTRIAL,73657
China,CHN,Asia,Eastern Asia,Phytolacca americana L.,Phytolacca americana,L.,Phytolaccaceae,Phytolacca,Phytolaccaceae,Phytolacca,Accepted,Phytolacca americana,Phytolacca americana L.,Phytolacca_americana,Phytolacca_americana,3084015,INVASIVE,Phytolacca americana L.,Phytolacca americana L.,Phytolacca americana L.,TERRESTRIAL,73828
China,CHN,Asia,Eastern Asia,Pilea microphylla (L.) Liebm.,Pilea microphylla,(L.) Liebm.,Urticaceae,Pilea,Urticaceae,Pilea,Accepted,Pilea microphylla,Pilea microphylla (L.) Liebm.,Pilea_microphylla,Pilea_microphylla,5361841,INVASIVE,Pilea microphylla Liebm.,Pilea microphylla Liebm.,Pilea microphylla Liebm.,TERRESTRIAL,74187
China,CHN,Asia,Eastern Asia,Pistia stratiotes L.,Pistia stratiotes,L.,Araceae,Pistia,Araceae,Pistia,Accepted,Pistia stratiotes,Pistia stratiotes L.,Pistia_stratiotes,Pistia_stratiotes,2870583,INVASIVE,Pistia stratiotes L.,Pistia stratiotes L.,Pistia stratiotes L.,FRESHWATER,74902
China,CHN,Asia,Eastern Asia,Plantago virginica L.,Plantago virginica,L.,Plantaginaceae,Plantago,Plantaginaceae,Plantago,Accepted,Plantago virginica,Plantago virginica L.,Plantago_virginica,Plantago_virginica,3189751,INVASIVE,Plantago virginica L.,Plantago virginica L.,Plantago virginica L.,TERRESTRIAL,75452
China,CHN,Asia,Eastern Asia,Pluchea sagittalis (Lam.) Cabrera,Pluchea sagittalis,(Lam.) Cabrera,Asteraceae,Pluchea,Compositae,Pluchea,Unresolved,Pluchea sagittalis,Pluchea sagittalis (Lam.) Cabrera,Pluchea_sagittalis,Pluchea_sagittalis,3132634,INVASIVE,Pluchea sagittalis (Lam.) Cabrera,Pluchea sagittalis (Lam.) Cabrera,Pluchea sagittalis (Lam.) Cabrera,TERRESTRIAL,75822
China,CHN,Asia,Eastern Asia,Pontederia crassipes Mart.,Pontederia crassipes,Mart.,Pontederiaceae,Pontederia,Pontederiaceae,Eichhornia,Accepted,Eichhornia crassipes,Eichhornia crassipes (Mart.) Solms,Eichhornia_crassipes,Pontederia_crassipes,2765942,INVASIVE,Eichhornia crassipes Solms,Eichhornia crassipes Solms,Eichhornia crassipes Solms,FRESHWATER,36220
China,CHN,Asia,Eastern Asia,Porophyllum ruderale (Jacq.) Cass.,Porophyllum ruderale,(Jacq.) Cass.,Asteraceae,Porophyllum,Compositae,Porophyllum,Accepted,Porophyllum ruderale,Porophyllum ruderale (Jacq.) Cass.,Porophyllum_ruderale,Porophyllum_ruderale,3103948,INVASIVE,Porophyllum ruderale (Jacquin)Cassini,Porophyllum ruderale (Jacquin)Cassini,Porophyllum ruderale (Jacquin)Cassini,TERRESTRIAL,77222
China,CHN,Asia,Eastern Asia,Portulaca pilosa L.,Portulaca pilosa,L.,Portulacaceae,Portulaca,Portulacaceae,Portulaca,Accepted,Portulaca pilosa,Portulaca pilosa L.,Portulaca_pilosa,Portulaca_pilosa,3084704,INVASIVE,Portulaca pilosa L.,Portulaca pilosa L.,Portulaca pilosa L.,TERRESTRIAL,77402
China,CHN,Asia,Eastern Asia,Praxelis clematidea (Griseb.) R.King & H.Rob.,Praxelis clematidea,(Griseb.) R.King & H.Rob.,Asteraceae,Praxelis,Compositae,Praxelis,Accepted,Praxelis clematidea,Praxelis clematidea (Griseb.) R.M.King & H.Rob.,Praxelis_clematidea,Praxelis_clematidea,4221673,INVASIVE,Praxelis clematidea (Griseb.) R.M.King & H.Rob.,Praxelis clematidea (Griseb.) R.M.King & H.Rob.,Praxelis clematidea (Griseb.) R.M.King & H.Rob.,TERRESTRIAL,77718
China,CHN,Asia,Eastern Asia,Pseudelephantopus spicatus (Juss. ex Aubl.) Rohr,Pseudelephantopus spicatus,(Juss. ex Aubl.) Rohr,Asteraceae,Pseudelephantopus,Compositae,Pseudelephantopus,Unresolved,Pseudelephantopus spicatus,Pseudelephantopus spicatus (Juss. ex Aubl.) Rohr,Pseudelephantopus_spicatus,Pseudelephantopus_spicatus,7521283,INVASIVE,Pseudelephantopus spicatus Rohr,Pseudelephantopus spicatus Rohr,Pseudelephantopus spicatus Rohr,TERRESTRIAL,78625
China,CHN,Asia,Eastern Asia,Ranunculus arvensis L.,Ranunculus arvensis,L.,Ranunculaceae,Ranunculus,Ranunculaceae,Ranunculus,Accepted,Ranunculus arvensis,Ranunculus arvensis L.,Ranunculus_arvensis,Ranunculus_arvensis,3033348,INVASIVE,Ranunculus arvensis L.,Ranunculus arvensis L.,Ranunculus arvensis L.,TERRESTRIAL,80487
China,CHN,Asia,Eastern Asia,Ranunculus marginatus d'Urv.,Ranunculus marginatus,d'Urv.,Ranunculaceae,Ranunculus,Ranunculaceae,Ranunculus,Accepted,Ranunculus marginatus,Ranunculus marginatus d'Urv.,Ranunculus_marginatus,Ranunculus_marginatus,3033396,INVASIVE,Ranunculus marginatus d'Urv.,Ranunculus marginatus d'Urv.,Ranunculus marginatus d'Urv.,TERRESTRIAL,80529
China,CHN,Asia,Eastern Asia,Ranunculus muricatus L.,Ranunculus muricatus,L.,Ranunculaceae,Ranunculus,Ranunculaceae,Ranunculus,Accepted,Ranunculus muricatus,Ranunculus muricatus L.,Ranunculus_muricatus,Ranunculus_muricatus,3033318,INVASIVE,Ranunculus muricatus L.,Ranunculus muricatus L.,Ranunculus muricatus L.,TERRESTRIAL,80540
China,CHN,Asia,Eastern Asia,Rapistrum rugosum (L.) All.,Rapistrum rugosum,(L.) All.,Brassicaceae,Rapistrum,Brassicaceae,Rapistrum,Accepted,Rapistrum rugosum,Rapistrum rugosum (L.) All.,Rapistrum_rugosum,Rapistrum_rugosum,5373368,INVASIVE,Rapistrum rugosum All.,Rapistrum rugosum All.,Rapistrum rugosum All.,TERRESTRIAL,80771
China,CHN,Asia,Eastern Asia,Reseda lutea L.,Reseda lutea,L.,Resedaceae,Reseda,Resedaceae,Reseda,Accepted,Reseda lutea,Reseda lutea L.,Reseda_lutea,Reseda_lutea,3040252,INVASIVE,Reseda lutea L.,Reseda lutea L.,Reseda lutea L.,TERRESTRIAL,81096
China,CHN,Asia,Eastern Asia,Richardia brasiliensis Gomes,Richardia brasiliensis,Gomes,Rubiaceae,Richardia,Rubiaceae,Richardia,Accepted,Richardia brasiliensis,Richardia brasiliensis Gomes,Richardia_brasiliensis,Richardia_brasiliensis,5337499,INVASIVE,Richardia brasiliensis Gomes,Richardia brasiliensis Gomes,Richardia brasiliensis Gomes,TERRESTRIAL,81903
China,CHN,Asia,Eastern Asia,Richardia scabra L.,Richardia scabra,L.,Rubiaceae,Richardia,Rubiaceae,Richardia,Accepted,Richardia scabra,Richardia scabra L.,Richardia_scabra,Richardia_scabra,5337491,INVASIVE,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,TERRESTRIAL,81922
China,CHN,Asia,Eastern Asia,Ricinus communis L.,Ricinus communis,L.,Euphorbiaceae,Ricinus,Euphorbiaceae,Ricinus,Accepted,Ricinus communis,Ricinus communis L.,Ricinus_communis,Ricinus_communis,5380041,INVASIVE,Ricinus communis L.,Ricinus communis L.,Ricinus communis L.,TERRESTRIAL,81964
China,CHN,Asia,Eastern Asia,Robinia pseudoacacia L.,Robinia pseudoacacia,L.,Fabaceae,Robinia,Leguminosae,Robinia,Accepted,Robinia pseudoacacia,Robinia pseudoacacia L.,Robinia_pseudoacacia,Robinia_pseudoacacia,5352251,INVASIVE,Robinia pseudoacacia L.,Robinia pseudoacacia L.,Robinia pseudoacacia L.,TERRESTRIAL,82145
China,CHN,Asia,Eastern Asia,Salvia tiliifolia Vahl,Salvia tiliifolia,Vahl,Lamiaceae,Salvia,Lamiaceae,Salvia,Accepted,Salvia tiliifolia,Salvia tiliifolia Vahl,Salvia_tiliifolia,Salvia_tiliifolia,2927066,INVASIVE,Salvia tiliifolia Vahl,Salvia tiliifolia Vahl,Salvia tiliifolia Vahl,TERRESTRIAL,84579
China,CHN,Asia,Eastern Asia,Salvinia molesta D.S.Mitch.,Salvinia molesta,D.S.Mitch.,Salviniaceae,Salvinia,Salviniaceae,Salvinia,Accepted,Salvinia adnata,Salvinia adnata Desv.,Salvinia_adnata,Salvinia_molesta,5274863,INVASIVE,Salvinia molesta D.Mitch.,Salvinia molesta D.Mitch.,Salvinia molesta D.Mitch.,FRESHWATER,84660
China,CHN,Asia,Eastern Asia,Scoparia dulcis L.,Scoparia dulcis,L.,Plantaginaceae,Scoparia,Plantaginaceae,Scoparia,Accepted,Scoparia dulcis,Scoparia dulcis L.,Scoparia_dulcis,Scoparia_dulcis,3171787,INVASIVE,Scoparia dulcis L.,Scoparia dulcis L.,Scoparia dulcis L.,TERRESTRIAL,85911
China,CHN,Asia,Eastern Asia,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia,(L.) H.S.Irwin & Barneby,Fabaceae,Senna,Leguminosae,Senna,Accepted,Senna obtusifolia,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna_obtusifolia,Senna_obtusifolia,2957408,INVASIVE,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,TERRESTRIAL,86850
China,CHN,Asia,Eastern Asia,Senna occidentalis (L.) Link,Senna occidentalis,(L.) Link,Fabaceae,Senna,Leguminosae,Senna,Accepted,Senna occidentalis,Senna occidentalis (L.) Link,Senna_occidentalis,Senna_occidentalis,2957966,INVASIVE,Senna occidentalis (L.) Link,Senna occidentalis (L.) Link,Senna occidentalis (L.) Link,TERRESTRIAL,86908
China,CHN,Asia,Eastern Asia,Sesbania cannabina (Retz.) Poir.,Sesbania cannabina,(Retz.) Poir.,Fabaceae,Sesbania,Leguminosae,Sesbania,Unresolved,Sesbania cannabina,Sesbania cannabina (Retz.) Poir.,Sesbania_cannabina,Sesbania_cannabina,7645889,INVASIVE,Sesbania cannabina (Retz.) Pers.,Sesbania cannabina (Retz.) Pers.,Sesbania cannabina (Retz.) Pers.,TERRESTRIAL,87323
China,CHN,Asia,Eastern Asia,Sesbania herbacea (Mill.) McVaugh,Sesbania herbacea,(Mill.) McVaugh,Fabaceae,Sesbania,Leguminosae,Sesbania,Accepted,Sesbania herbacea,Sesbania herbacea (Mill.) McVaugh,Sesbania_herbacea,Sesbania_herbacea,2970585,INVASIVE,Sesbania herbacea (Mill.) McVaugh,Sesbania herbacea (Mill.) McVaugh,Sesbania herbacea (Mill.) McVaugh,TERRESTRIAL,87361
China,CHN,Asia,Eastern Asia,Setaria parviflora (Poir.) Kergu<a8><a6>len,Setaria parviflora,(Poir.) Kergu<a8><a6>len,Poaceae,Setaria,Poaceae,Setaria,Accepted,Setaria parviflora,Setaria parviflora (Poir.) M.Kerguelen,Setaria_parviflora,Setaria_parviflora,5289679,INVASIVE,Cenchrus polystachios (L.) Morrone,Pennisetum polystachion (L.) Schult.,Pennisetum polystachion (L.) Schult.,TERRESTRIAL,71142
China,CHN,Asia,Eastern Asia,Sida acuta Burm.fil.,Sida acuta,Burm.fil.,Malvaceae,Sida,Malvaceae,Sida,Accepted,Sida acuta,Sida acuta Burm.f.,Sida_acuta,Sida_acuta,3933670,INVASIVE,Sida acuta Burm.f.,Sida acuta Burm.f.,Sida acuta Burm.f.,TERRESTRIAL,87843
China,CHN,Asia,Eastern Asia,Sieruela rutidosperma (DC.) Roalson & J.C.Hall,Sieruela rutidosperma,(DC.) Roalson & J.C.Hall,Cleomaceae,Sieruela,NA,NA,NA,Sieruela rutidosperma,Sieruela rutidosperma,Sieruela_rutidosperma,Sieruela_rutidosperma,9778787,INVASIVE,Sieruela rutidosperma (DC.) Roalson & J.C.Hall,Cleome rutidosperma DC.,Cleome rutidosperma DC.,TERRESTRIAL,25173
China,CHN,Asia,Eastern Asia,Smallanthus uvedalia (L.) Mack.,Smallanthus uvedalia,(L.) Mack.,Asteraceae,Smallanthus,Compositae,Smallanthus,Accepted,Smallanthus uvedalia,Smallanthus uvedalia (L.) Mack. ex Mack.,Smallanthus_uvedalia,Smallanthus_uvedalia,8413230,INVASIVE,Smallanthus uvedalia (L.) Mack.,Smallanthus uvedalia (L.) Mack.,Smallanthus uvedalia (L.) Mack.,TERRESTRIAL,89002
China,CHN,Asia,Eastern Asia,Solanum aculeatissimum Jacq.,Solanum aculeatissimum,Jacq.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum aculeatissimum,Solanum aculeatissimum Jacq.,Solanum_aculeatissimum,Solanum_aculeatissimum,2929394,INVASIVE,Solanum aculeatissimum Jacq.,Solanum aculeatissimum Jacq.,Solanum aculeatissimum Jacq.,TERRESTRIAL,89061
China,CHN,Asia,Eastern Asia,Solanum americanum Mill.,Solanum americanum,Mill.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum americanum,Solanum americanum Mill.,Solanum_americanum,Solanum_americanum,2930222,INVASIVE,Solanum americanum Mill.,Solanum americanum Mill.,Solanum americanum Mill.,TERRESTRIAL,89117
China,CHN,Asia,Eastern Asia,Solanum angustifolium Houst. ex Mill.,Solanum angustifolium,Houst. ex Mill.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum angustifolium,Solanum angustifolium Mill.,Solanum_angustifolium,Solanum_angustifolium,2929800,INVASIVE,Solanum angustifolium Mill.,Solanum rostratum Dun.,Solanum rostratum Dun.,TERRESTRIAL,89606
China,CHN,Asia,Eastern Asia,Solanum capsicoides All.,Solanum capsicoides,All.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum capsicoides,Solanum capsicoides All.,Solanum_capsicoides,Solanum_capsicoides,2929362,INVASIVE,Solanum capsicoides All.,Solanum capsicoides All.,Solanum capsicoides All.,TERRESTRIAL,89162
China,CHN,Asia,Eastern Asia,Solanum chrysotrichum Schltdl.,Solanum chrysotrichum,Schltdl.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum chrysotrichum,Solanum chrysotrichum Schltdl.,Solanum_chrysotrichum,Solanum_chrysotrichum,2929617,INVASIVE,Solanum chrysotrichum Schltdl.,Solanum chrysotrichum Schltdl.,Solanum chrysotrichum Schltdl.,TERRESTRIAL,89212
China,CHN,Asia,Eastern Asia,Solanum elaeagnifolium Cav.,Solanum elaeagnifolium,Cav.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum elaeagnifolium,Solanum elaeagnifolium Cav.,Solanum_elaeagnifolium,Solanum_elaeagnifolium,2929892,INVASIVE,Solanum elaeagnifolium Cav.,Solanum elaeagnifolium Cav.,Solanum elaeagnifolium Cav.,TERRESTRIAL,89288
China,CHN,Asia,Eastern Asia,Solanum erianthum D.Don,Solanum erianthum,D.Don,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum erianthum,Solanum erianthum D. Don,Solanum_erianthum,Solanum_erianthum,2931461,INVASIVE,Solanum erianthum D.Don,Solanum erianthum D.Don,Solanum erianthum D.Don,TERRESTRIAL,89290
China,CHN,Asia,Eastern Asia,Solanum torvum Sw.,Solanum torvum,Sw.,Solanaceae,Solanum,Solanaceae,Solanum,Accepted,Solanum torvum,Solanum torvum Sw.,Solanum_torvum,Solanum_torvum,2932389,INVASIVE,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum Sw.,TERRESTRIAL,89716
China,CHN,Asia,Eastern Asia,Solidago canadensis L.,Solidago canadensis,L.,Asteraceae,Solidago,Compositae,Solidago,Accepted,Solidago canadensis,Solidago canadensis L.,Solidago_canadensis,Solidago_canadensis,5389029,INVASIVE,Solidago canadensis L.,Solidago canadensis L.,Solidago canadensis L.,TERRESTRIAL,89966
China,CHN,Asia,Eastern Asia,Soliva anthemifolia R.Br.,Soliva anthemifolia,R.Br.,Asteraceae,Soliva,Compositae,Soliva,Accepted,Soliva anthemifolia,Soliva anthemifolia (Juss.) Sweet,Soliva_anthemifolia,Soliva_anthemifolia,7505045,INVASIVE,Soliva anthemifolia R.Br.,Soliva anthemifolia R.Br.,Soliva anthemifolia R.Br.,TERRESTRIAL,90064
China,CHN,Asia,Eastern Asia,Soliva sessilis Ruiz & Pav.,Soliva sessilis,Ruiz & Pav.,Asteraceae,Soliva,Compositae,Soliva,Accepted,Soliva sessilis,Soliva sessilis Ruiz & Pav.,Soliva_sessilis,Soliva_sessilis,3092691,INVASIVE,Soliva sessilis Ruiz & Pav.,Soliva plerosperma (Juss.) Lessing,Soliva plerosperma (Juss.) Lessing,TERRESTRIAL,90070
China,CHN,Asia,Eastern Asia,Sonchus arvensis L.,Sonchus arvensis,L.,Asteraceae,Sonchus,Compositae,Sonchus,Accepted,Sonchus arvensis,Sonchus arvensis L.,Sonchus_arvensis,Sonchus_arvensis,3105813,INVASIVE,Sonchus arvensis L.,Sonchus arvensis L.,Sonchus arvensis L.,TERRESTRIAL,90097
China,CHN,Asia,Eastern Asia,Sorghum halepense (L.) Pers.,Sorghum halepense,(L.) Pers.,Poaceae,Sorghum,Poaceae,Sorghum,Accepted,Sorghum halepense,Sorghum halepense (L.) Pers.,Sorghum_halepense,Sorghum_halepense,2705185,INVASIVE,Sorghum halepense Pers.,Sorghum halepense Pers.,Sorghum halepense Pers.,TERRESTRIAL,90445
China,CHN,Asia,Eastern Asia,Spermacoce alata Aubl.,Spermacoce alata,Aubl.,Rubiaceae,Spermacoce,Rubiaceae,Spermacoce,Accepted,Spermacoce alata,Spermacoce alata Aubl.,Spermacoce_alata,Spermacoce_alata,2918871,INVASIVE,Spermacoce alata Aubl.,Spermacoce alata Aubl.,Spermacoce alata Aubl.,TERRESTRIAL,90815
China,CHN,Asia,Eastern Asia,Spermacoce remota Lam.,Spermacoce remota,Lam.,Rubiaceae,Spermacoce,Rubiaceae,Spermacoce,Accepted,Spermacoce remota,Spermacoce remota Lam.,Spermacoce_remota,Spermacoce_remota,2918667,INVASIVE,Spermacoce remota Lamak.,Spermacoce remota Lamak.,Spermacoce remota Lamak.,TERRESTRIAL,90906
China,CHN,Asia,Eastern Asia,Sphagneticola trilobata (L.) Pruski,Sphagneticola trilobata,(L.) Pruski,Asteraceae,Sphagneticola,Compositae,Sphagneticola,Accepted,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Sphagneticola_trilobata,Sphagneticola_trilobata,3116842,INVASIVE,Sphagneticola trilobata (L.) Pruski,Sphagneticola trilobata (L.) Pruski,Sphagneticola trilobata (L.) Pruski,TERRESTRIAL,91030
China,CHN,Asia,Eastern Asia,Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela,Sporobolus alterniflorus,(Loisel.) P.M.Peterson & Saarela,Poaceae,Sporobolus,NA,NA,NA,Sporobolus alterniflorus,Sporobolus alterniflorus,Sporobolus_alterniflorus,Sporobolus_alterniflorus,9394776,INVASIVE,Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela,Spartina alterniflora Loisel.,Spartina alterniflora Loisel.,TERRESTRIAL|BRACKISH,90561
China,CHN,Asia,Eastern Asia,Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,Sporobolus anglicus,(C.E.Hubb.) P.M.Peterson & Saarela,Poaceae,Sporobolus,NA,NA,NA,Sporobolus anglicus,Sporobolus anglicus,Sporobolus_anglicus,Sporobolus_anglicus,9398259,INVASIVE,Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,Spartina anglica C.E.Hubb.,Spartina anglica C.E.Hubb.,TERRESTRIAL|BRACKISH,90575
China,CHN,Asia,Eastern Asia,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta jamaicensis,(L.) Vahl,Verbenaceae,Stachytarpheta,Verbenaceae,Stachytarpheta,Accepted,Stachytarpheta jamaicensis,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta_jamaicensis,Stachytarpheta_jamaicensis,2925463,INVASIVE,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta jamaicensis (L.) Vahl,TERRESTRIAL,91784
China,CHN,Asia,Eastern Asia,Stachytarpheta urticifolia Sims,Stachytarpheta urticifolia,Sims,Verbenaceae,Stachytarpheta,Verbenaceae,Stachytarpheta,Accepted,Stachytarpheta urticifolia,Stachytarpheta urticifolia (Salisb.) Sims,Stachytarpheta_urticifolia,Stachytarpheta_urticifolia,2925457,INVASIVE,Stachytarpheta urticaefolia (Salisb.)Sims,Stachytarpheta urticaefolia (Salisb.)Sims,Stachytarpheta urticaefolia (Salisb.)Sims,TERRESTRIAL,91838
China,CHN,Asia,Eastern Asia,Stemodia verticillata (Mill.) Hassl.,Stemodia verticillata,(Mill.) Hassl.,Plantaginaceae,Stemodia,Plantaginaceae,Stemodia,Accepted,Stemodia verticillata,Stemodia verticillata (Mill.) Hassl.,Stemodia_verticillata,Stemodia_verticillata,3171751,INVASIVE,Stemodia verticillata (Mill.) Hassl,Stemodia verticillata (Mill.) Hassl,Stemodia verticillata (Mill.) Hassl,TERRESTRIAL,91978
China,CHN,Asia,Eastern Asia,Symphyotrichum parviflorum (Nees) Greuter,Symphyotrichum parviflorum,(Nees) Greuter,Asteraceae,Symphyotrichum,Compositae,Symphyotrichum,Accepted,Symphyotrichum parviflorum,Symphyotrichum parviflorum (Nees) Greuter,Symphyotrichum_parviflorum,Symphyotrichum_parviflorum,3151702,INVASIVE,Symphyotrichum subulatum Michx. var. parviflorum (Nees)S. D. Sundberg,Symphyotrichum subulatum Michx. var. parviflorum (Nees)S. D. Sundberg=Aster subulatus Michx. var.cubensis (DC.)Shinn.,Symphyotrichum subulatum var. parviflorum (Nees) S.D.Sundb.,TERRESTRIAL,93001
China,CHN,Asia,Eastern Asia,Synedrella nodiflora (L.) Gaertn.,Synedrella nodiflora,(L.) Gaertn.,Asteraceae,Synedrella,Compositae,Synedrella,Accepted,Synedrella nodiflora,Synedrella nodiflora (L.) Gaertn.,Synedrella_nodiflora,Synedrella_nodiflora,5404991,INVASIVE,Synedrella nodiflora Gaertn.,Synedrella nodiflora Gaertn.,Synedrella nodiflora Gaertn.,TERRESTRIAL,93165
China,CHN,Asia,Eastern Asia,Tagetes minuta L.,Tagetes minuta,L.,Asteraceae,Tagetes,Compositae,Tagetes,Accepted,Tagetes minuta,Tagetes minuta L.,Tagetes_minuta,Tagetes_minuta,3088481,INVASIVE,Tagetes minuta L.,Tagetes minuta L.,Tagetes minuta L.,TERRESTRIAL,93665
China,CHN,Asia,Eastern Asia,Talinum paniculatum (Jacq.) Gaertn.,Talinum paniculatum,(Jacq.) Gaertn.,Talinaceae,Talinum,Talinaceae,Talinum,Accepted,Talinum paniculatum,Talinum paniculatum (Jacq.) Gaertn.,Talinum_paniculatum,Talinum_paniculatum,3084672,INVASIVE,Talinum paniculatum (Jacq.) Gaertn.,Talinum paniculatum (Jacq.) Gaertn.,Talinum paniculatum (Jacq.) Gaertn.,TERRESTRIAL,93754
China,CHN,Asia,Eastern Asia,Taraxacum officinale Weber ex Wiggins,Taraxacum officinale,Weber ex Wiggins,Asteraceae,Taraxacum,Compositae,Taraxacum,Accepted,Taraxacum campylodes,Taraxacum campylodes G.E.Haglund,Taraxacum_campylodes,Taraxacum_officinale,5394163,INVASIVE,Taraxacum officinale F.H. Wiggers,Taraxacum officinale F.H. Wiggers,Taraxacum officinale F.H. Wiggers,TERRESTRIAL,94155
China,CHN,Asia,Eastern Asia,Tithonia diversifolia (Hemsl.) A.Gray,Tithonia diversifolia,(Hemsl.) A.Gray,Asteraceae,Tithonia,Compositae,Tithonia,Accepted,Tithonia diversifolia,Tithonia diversifolia (Hemsl.) A.Gray,Tithonia_diversifolia,Tithonia_diversifolia,5396557,INVASIVE,Tithonia diversifolia A.Gray,Tithonia diversifolia A.Gray,Tithonia diversifolia A.Gray,TERRESTRIAL,95800
China,CHN,Asia,Eastern Asia,Tithonia rotundifolia (Mill.) S.F.Blake,Tithonia rotundifolia,(Mill.) S.F.Blake,Asteraceae,Tithonia,Compositae,Tithonia,Accepted,Tithonia rotundifolia,Tithonia rotundifolia (Mill.) S.F.Blake,Tithonia_rotundifolia,Tithonia_rotundifolia,5396551,INVASIVE,Tithonia rotundifolia (Mill.)S. F. Blake,Tithonia rotundifolia (Mill.)S. F. Blake,Tithonia rotundifolia (Mill.)S. F. Blake,TERRESTRIAL,95847
China,CHN,Asia,Eastern Asia,Tragopogon dubius Scop.,Tragopogon dubius,Scop.,Asteraceae,Tragopogon,Compositae,Tragopogon,Accepted,Tragopogon dubius,Tragopogon dubius Scop.,Tragopogon_dubius,Tragopogon_dubius,6443709,INVASIVE,Tragopogon dubius Scopoli,Tragopogon dubius Scopoli,Tragopogon dubius Scopoli,TERRESTRIAL,96376
China,CHN,Asia,Eastern Asia,Tridax procumbens L.,Tridax procumbens,L.,Asteraceae,Tridax,Compositae,Tridax,Accepted,Tridax procumbens,Tridax procumbens (L.) L.,Tridax_procumbens,Tridax_procumbens,3149462,INVASIVE,Tridax procumbens L.,Tridax procumbens L.,Tridax procumbens L.,TERRESTRIAL,96811
China,CHN,Asia,Eastern Asia,Trifolium pratense L.,Trifolium pratense,L.,Fabaceae,Trifolium,Leguminosae,Trifolium,Accepted,Trifolium pratense,Trifolium pratense L.,Trifolium_pratense,Trifolium_pratense,8324121,INVASIVE,Trifolium pratense L.,Trifolium pratense L.,Trifolium pratense L.,TERRESTRIAL,97145
China,CHN,Asia,Eastern Asia,Trifolium repens L.,Trifolium repens,L.,Fabaceae,Trifolium,Leguminosae,Trifolium,Accepted,Trifolium repens,Trifolium repens L.,Trifolium_repens,Trifolium_repens,5358748,INVASIVE,Trifolium repens L.,Trifolium repens L.,Trifolium repens L.,TERRESTRIAL,97175
China,CHN,Asia,Eastern Asia,Urochloa brizantha (A.Rich.) R.D.Webster,Urochloa brizantha,(A.Rich.) R.D.Webster,Poaceae,Urochloa,Poaceae,Brachiaria,Accepted,Brachiaria brizantha,Brachiaria brizantha (A.Rich.) Stapf,Brachiaria_brizantha,Urochloa_brizantha,2705862,INVASIVE,Brachiaria brizantha (Hochset. ex A. Richard) Griseb.,Brachiaria brizantha (Hochset. ex A. Richard) Griseb.,Brachiaria brizantha (Hochset. ex A. Richard) Griseb.,TERRESTRIAL,15349
